action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,remaining_time,dist
Layup Shot,Layup,208,21000610,34.0223,1,22,-118.2688,3,2,0,2010-11,40,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-01-17,LAL vs. OKC,OKC,17258,220,22.02271554554524
Layup Shot,Layup,257,21000610,34.0223,6,22,-118.2638,0,2,0,2010-11,22,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-01-17,LAL vs. OKC,OKC,17260,22,22.803508501982762
Turnaround Fadeaway shot,Jump Shot,330,21000610,34.0463,-120,-2,-118.3898,5,3,0,2010-11,2,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-01-17,LAL vs. OKC,OKC,17264,302,120.01666550941998
Jump Shot,Jump Shot,94,21000621,33.9183,42,126,-118.2278,0,1,0,2010-11,36,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-01-19,LAL @ DAL,DAL,17270,36,132.81566172707193
Jump Shot,Jump Shot,160,21000621,33.9123,59,132,-118.2108,4,2,0,2010-11,18,14,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-01-19,LAL @ DAL,DAL,17271,258,144.58561477546792
Jump Shot,Jump Shot,166,21000621,33.8523,119,192,-118.1508,3,2,0,2010-11,37,22,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-01-19,LAL @ DAL,DAL,17272,217,225.8871399615304
Jump Shot,Jump Shot,36,21000637,33.9973,-155,47,-118.4248,9,1,0,2010-11,7,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-01-21,LAL @ DEN,DEN,17285,547,161.96913286178943
Jump Shot,Jump Shot,305,21000637,34.0653,-147,-21,-118.4168,4,3,0,2010-11,42,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-01-21,LAL @ DEN,DEN,17294,282,148.49242404917499
Jump Shot,Jump Shot,330,21000637,33.8503,48,194,-118.2218,2,3,0,2010-11,3,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-01-21,LAL @ DEN,DEN,17297,123,199.8499437077729
Turnaround Bank shot,Bank Shot,339,21000637,34.0143,-123,30,-118.3928,1,3,0,2010-11,0,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-01-21,LAL @ DEN,DEN,17298,60,126.60568707605516
Jump Shot,Jump Shot,444,21000637,33.8493,62,195,-118.2078,3,4,0,2010-11,51,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-01-21,LAL @ DEN,DEN,17299,231,204.6191584383046
Jump Shot,Jump Shot,211,21000667,33.9813,-51,63,-118.3208,2,2,0,2010-11,22,8,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-01-25,LAL vs. UTA,UTA,17306,142,81.05553651663776
Jump Shot,Jump Shot,246,21000692,33.8393,-157,205,-118.4268,0,2,0,2010-11,27,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-01-28,LAL vs. SAC,SAC,17324,27,258.21309029559285
Jump Shot,Jump Shot,327,21000692,33.9533,-131,91,-118.4008,3,3,0,2010-11,19,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-01-28,LAL vs. SAC,SAC,17326,199,159.5054857990784
Jump Shot,Jump Shot,450,21000692,33.8823,-76,162,-118.3458,4,4,0,2010-11,40,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-01-28,LAL vs. SAC,SAC,17330,280,178.94133116750862
Jump Shot,Jump Shot,225,21000702,33.8953,211,149,-118.0588,2,2,0,2010-11,41,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-01-30,LAL vs. BOS,BOS,17345,161,258.30602006147666
Jump Bank Shot,Jump Shot,328,21000702,33.9253,-123,119,-118.3928,7,3,0,2010-11,43,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-01-30,LAL vs. BOS,BOS,17351,463,171.14321488157222
Jump Shot,Jump Shot,385,21000702,33.8193,-146,225,-118.4158,2,3,0,2010-11,50,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-01-30,LAL vs. BOS,BOS,17352,170,268.21819475941595
Jump Shot,Jump Shot,157,21000718,34.0023,36,42,-118.2338,6,2,0,2010-11,55,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-01,LAL vs. HOU,HOU,17372,415,55.31726674375732
Running Jump Shot,Jump Shot,357,21000718,34.0073,40,37,-118.2298,0,3,0,2010-11,1,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-01,LAL vs. HOU,HOU,17381,1,54.488530903301104
Step Back Jump shot,Jump Shot,451,21000718,33.9423,135,102,-118.1348,3,4,0,2010-11,31,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-01,LAL vs. HOU,HOU,17385,211,169.20106382644292
Jump Shot,Jump Shot,473,21000718,34.0383,170,6,-118.0998,0,4,0,2010-11,12,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-01,LAL vs. HOU,HOU,17388,12,170.10584939971938
Turnaround Fadeaway shot,Jump Shot,500,21000718,33.9963,-105,48,-118.3748,3,5,0,2010-11,6,11,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-02-01,LAL vs. HOU,HOU,17390,186,115.45128842936316
Pullup Jump shot,Jump Shot,16,21000732,33.9483,-125,96,-118.3948,10,1,0,2010-11,19,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-02-03,LAL vs. SAS,SAS,17392,619,157.610278852618
Jump Shot,Jump Shot,262,21000732,33.9843,-56,60,-118.3258,11,3,0,2010-11,17,8,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-02-03,LAL vs. SAS,SAS,17399,677,82.07313811473276
Jump Shot,Jump Shot,334,21000732,33.8163,116,228,-118.1538,3,3,0,2010-11,45,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-02-03,LAL vs. SAS,SAS,17404,225,255.8124312851117
Jump Shot,Jump Shot,470,21000732,33.9943,-130,50,-118.3998,3,4,0,2010-11,59,13,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-02-03,LAL vs. SAS,SAS,17407,239,139.2838827718412
Layup Shot,Layup,474,21000732,34.0453,6,-1,-118.2638,3,4,0,2010-11,48,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-03,LAL vs. SAS,SAS,17408,228,6.0827625302982185
Turnaround Bank shot,Bank Shot,134,21000748,33.9753,-128,69,-118.3978,7,2,0,2010-11,16,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-02-05,LAL @ NOH,NOH,17416,436,145.4132043522871
Jump Shot,Jump Shot,182,21000748,33.8333,144,211,-118.1258,2,2,0,2010-11,28,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-02-05,LAL @ NOH,NOH,17418,148,255.4544969265564
Driving Layup Shot,Layup,60,21000759,34.0373,0,7,-118.2698,3,1,0,2010-11,58,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-07,LAL @ MEM,MEM,17434,238,7.0
Driving Layup Shot,Layup,204,21000759,34.0273,-19,17,-118.2888,5,2,0,2010-11,20,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-07,LAL @ MEM,MEM,17438,320,25.495097567963924
Running Layup Shot,Layup,281,21000759,34.0413,9,3,-118.2608,8,3,0,2010-11,53,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-07,LAL @ MEM,MEM,17443,533,9.486832980505136
Jump Shot,Jump Shot,285,21000759,33.9363,170,108,-118.0998,8,3,0,2010-11,29,20,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-07,LAL @ MEM,MEM,17444,509,201.40506448448608
Layup Shot,Layup,271,21000783,34.0383,-15,6,-118.2848,10,3,0,2010-11,50,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-10,LAL @ BOS,BOS,17453,650,16.15549442140351
Turnaround Fadeaway shot,Jump Shot,453,21000783,33.8873,-111,157,-118.3808,4,4,0,2010-11,49,19,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-10,LAL @ BOS,BOS,17460,289,192.2758435165479
Jump Shot,Jump Shot,62,21000793,33.8803,201,164,-118.0688,4,1,0,2010-11,53,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-02-11,LAL @ NYK,NYK,17467,293,259.41665328193557
Jump Shot,Jump Shot,352,21000793,33.8963,203,148,-118.0668,4,3,0,2010-11,1,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-02-11,LAL @ NYK,NYK,17480,241,251.22300850041583
Driving Layup Shot,Layup,175,21000805,34.0323,21,12,-118.2488,6,2,0,2010-11,4,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-13,LAL @ ORL,ORL,17488,364,24.186773244895647
Jump Shot,Jump Shot,193,21000805,33.9373,-64,107,-118.3338,4,2,0,2010-11,7,12,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-02-13,LAL @ ORL,ORL,17490,247,124.67958934805648
Jump Shot,Jump Shot,210,21000805,33.8873,130,157,-118.1398,2,2,0,2010-11,15,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-13,LAL @ ORL,ORL,17493,135,203.83571816538932
Jump Shot,Jump Shot,391,21000805,33.8433,-152,201,-118.4218,5,4,0,2010-11,28,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-02-13,LAL @ ORL,ORL,17498,328,252.00198411917322
Jump Shot,Jump Shot,42,21000812,34.0083,-136,36,-118.4058,7,1,0,2010-11,34,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-02-14,LAL @ CHA,CHA,17503,454,140.6840431605518
Jump Shot,Jump Shot,230,21000812,33.8713,114,173,-118.1558,0,2,0,2010-11,4,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-14,LAL @ CHA,CHA,17513,4,207.18349355100662
Driving Layup Shot,Layup,416,21000812,34.0293,18,15,-118.2518,6,4,0,2010-11,2,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-14,LAL @ CHA,CHA,17520,362,23.430749027719962
Fadeaway Jump Shot,Jump Shot,169,21000827,33.9663,61,78,-118.2088,10,2,0,2010-11,5,9,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-02-16,LAL @ CLE,CLE,17525,605,99.02019995940222
Jump Shot,Jump Shot,394,21000827,33.8273,-127,217,-118.3968,0,3,0,2010-11,44,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-02-16,LAL @ CLE,CLE,17534,44,251.43189932862538
Jump Shot,Jump Shot,2,21000846,33.8993,94,145,-118.1758,11,1,0,2010-11,46,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-22,LAL vs. ATL,ATL,17545,706,172.80335644888382
Jump Shot,Jump Shot,353,21000846,33.8793,89,165,-118.1808,4,3,0,2010-11,8,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-22,LAL vs. ATL,ATL,17553,248,187.47266467407985
Jump Shot,Jump Shot,379,21000846,33.8793,-68,165,-118.3378,2,3,0,2010-11,4,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-22,LAL vs. ATL,ATL,17554,124,178.4628812946827
Jump Shot,Jump Shot,37,21000858,34.0163,-166,28,-118.4358,7,1,0,2010-11,41,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-23,LAL @ POR,POR,17557,461,168.34488409215172
Turnaround Fadeaway shot,Jump Shot,104,21000858,33.8993,-26,145,-118.2958,0,1,0,2010-11,40,14,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-02-23,LAL @ POR,POR,17563,40,147.31259280862582
Jump Shot,Jump Shot,308,21000858,33.9133,37,131,-118.2328,3,3,0,2010-11,0,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-02-23,LAL @ POR,POR,17576,180,136.12494260788506
Jump Shot,Jump Shot,323,21000858,33.8333,125,211,-118.1448,1,3,0,2010-11,52,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-02-23,LAL @ POR,POR,17577,112,245.246814454337
Jump Bank Shot,Jump Shot,388,21000858,34.0303,-68,14,-118.3378,5,4,0,2010-11,32,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-23,LAL @ POR,POR,17580,332,69.42621983083913
Jump Shot,Jump Shot,415,21000858,33.8953,-86,149,-118.3558,2,4,0,2010-11,37,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-23,LAL @ POR,POR,17582,157,172.03778654702575
Jump Shot,Jump Shot,330,21000871,33.8383,65,206,-118.2048,5,3,0,2010-11,56,21,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-25,LAL vs. LAC,LAC,17596,356,216.01157376400002
Jump Shot,Jump Shot,333,21000871,33.8853,-95,159,-118.3648,5,3,0,2010-11,20,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-25,LAL vs. LAC,LAC,17597,320,185.21878954360974
Driving Layup Shot,Layup,377,21000871,34.0213,-15,23,-118.2848,0,3,0,2010-11,14,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-25,LAL vs. LAC,LAC,17602,14,27.459060435491967
Floating Jump shot,Jump Shot,350,21000880,34.0003,75,44,-118.1948,11,4,0,2010-11,21,8,0.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-02-27,LAL @ OKC,OKC,17614,681,86.95401083331349
Turnaround Fadeaway shot,Jump Shot,451,21000880,34.0293,-160,15,-118.4298,0,4,0,2010-11,56,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-27,LAL @ OKC,OKC,17623,56,160.70158679988197
Pullup Jump shot,Jump Shot,457,21000880,33.8683,114,176,-118.1558,0,4,0,2010-11,27,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-02-27,LAL @ OKC,OKC,17624,27,209.6950166312972
Pullup Jump shot,Jump Shot,59,21000900,34.0133,-146,31,-118.4158,6,1,0,2010-11,35,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-03-01,LAL @ MIN,MIN,17627,395,149.25481566770299
Jump Shot,Jump Shot,63,21000900,33.9013,-204,143,-118.4738,6,1,0,2010-11,5,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-01,LAL @ MIN,MIN,17628,365,249.12848090894784
Jump Shot,Jump Shot,214,21000900,34.0253,176,19,-118.0938,3,2,0,2010-11,16,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-01,LAL @ MIN,MIN,17630,196,177.02259742756007
Driving Finger Roll Layup Shot,Layup,262,21000900,34.0433,13,1,-118.2568,9,3,0,2010-11,50,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-01,LAL @ MIN,MIN,17634,590,13.038404810405295
Jump Shot,Jump Shot,342,21000900,33.8133,-76,231,-118.3458,1,3,0,2010-11,57,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-01,LAL @ MIN,MIN,17640,117,243.1810025474852
Layup Shot,Layup,87,21000924,34.0413,-24,3,-118.2938,2,1,0,2010-11,9,2,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-04,LAL vs. CHA,CHA,17652,129,24.186773244895647
Jump Shot,Jump Shot,219,21000924,33.9583,-64,86,-118.3338,2,2,0,2010-11,24,10,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-03-04,LAL vs. CHA,CHA,17657,144,107.20074626605916
Jump Shot,Jump Shot,303,21000924,33.9693,-37,75,-118.3068,7,3,0,2010-11,37,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-03-04,LAL vs. CHA,CHA,17661,457,83.6301381082203
Jump Shot,Jump Shot,317,21000924,33.8613,182,183,-118.0878,6,3,0,2010-11,53,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-04,LAL vs. CHA,CHA,17662,413,258.09494377069853
Jump Shot,Jump Shot,385,21000924,33.7843,39,260,-118.2308,0,3,0,2010-11,51,26,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-04,LAL vs. CHA,CHA,17666,51,262.90872941003687
Running Bank shot,Bank Shot,219,21000932,34.0213,32,23,-118.2378,0,2,0,2010-11,50,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-06,LAL @ SAS,SAS,17682,50,39.408120990476064
Layup Shot,Layup,312,21000932,34.0303,9,14,-118.2608,3,3,0,2010-11,6,1,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-06,LAL @ SAS,SAS,17688,186,16.643316977093242
Fadeaway Jump Shot,Jump Shot,56,21000947,34.0243,181,20,-118.0888,4,1,0,2010-11,14,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-08,LAL @ ATL,ATL,17693,254,182.1016199818113
Jump Shot,Jump Shot,298,21000947,33.8583,36,186,-118.2338,4,3,0,2010-11,50,18,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-08,LAL @ ATL,ATL,17705,290,189.45184084616332
Jump Shot,Jump Shot,4,21000964,33.8493,40,195,-118.2298,11,1,0,2010-11,18,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-10,LAL @ MIA,MIA,17711,678,199.06029237394384
Jump Shot,Jump Shot,96,21000964,33.8863,-189,158,-118.4588,2,1,0,2010-11,26,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-10,LAL @ MIA,MIA,17715,146,246.34325645326686
Jump Shot,Jump Shot,203,21000964,33.9183,151,126,-118.1188,5,2,0,2010-11,9,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-10,LAL @ MIA,MIA,17717,309,196.6646892555956
Jump Shot,Jump Shot,265,21000964,33.9283,-109,116,-118.3788,10,3,0,2010-11,44,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-03-10,LAL @ MIA,MIA,17721,644,159.17600321656528
Jump Shot,Jump Shot,476,21000964,33.8663,218,178,-118.0518,2,4,0,2010-11,26,28,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-10,LAL @ MIA,MIA,17728,146,281.43915861159047
Jump Shot,Jump Shot,196,21000982,33.9013,-204,143,-118.4738,4,2,0,2010-11,39,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-12,LAL @ DAL,DAL,17737,279,249.12848090894784
Jump Shot,Jump Shot,305,21000982,34.0053,204,39,-118.0658,5,3,0,2010-11,56,20,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-12,LAL @ DAL,DAL,17745,356,207.6944871680517
Jump Shot,Jump Shot,47,21000999,33.9263,130,118,-118.1398,7,1,0,2010-11,3,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-14,LAL vs. ORL,ORL,17755,423,175.56765077883796
Pullup Jump shot,Jump Shot,291,21000999,34.0193,47,25,-118.2228,8,3,0,2010-11,1,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-14,LAL vs. ORL,ORL,17764,481,53.23532661682466
Jump Shot,Jump Shot,93,21001028,33.8913,-141,153,-118.4108,3,1,0,2010-11,28,20,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-18,LAL vs. MIN,MIN,17774,208,208.06249061279644
Jump Shot,Jump Shot,494,21001028,33.7903,-111,254,-118.3808,4,4,0,2010-11,18,27,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-18,LAL vs. MIN,MIN,17785,258,277.19487729754314
Running Jump Shot,Jump Shot,512,21001028,33.9423,-59,102,-118.3288,3,4,0,2010-11,3,11,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-03-18,LAL vs. MIN,MIN,17786,183,117.83462988442743
Jump Shot,Jump Shot,56,21001043,33.8253,151,219,-118.1188,6,1,0,2010-11,56,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-20,LAL vs. POR,POR,17789,416,266.0112779564054
Jump Shot,Jump Shot,425,21001043,33.9233,230,121,-118.0398,6,4,0,2010-11,22,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-20,LAL vs. POR,POR,17802,382,259.8865136939584
Floating Jump shot,Jump Shot,52,21001053,33.9703,-21,74,-118.2908,6,1,0,2010-11,40,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-22,LAL vs. PHX,PHX,17810,400,76.92203845452875
Running Jump Shot,Jump Shot,292,21001053,33.9363,-2,108,-118.2718,6,3,0,2010-11,50,10,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2011-03-22,LAL vs. PHX,PHX,17819,410,108.0185169311262
Jump Shot,Jump Shot,437,21001053,33.9833,-26,61,-118.2958,2,4,0,2010-11,26,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-22,LAL vs. PHX,PHX,17825,146,66.30987860040162
Jump Shot,Jump Shot,466,21001053,34.0573,-204,-13,-118.4738,4,5,0,2010-11,33,20,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-22,LAL vs. PHX,PHX,17828,273,204.41379601191304
Jump Shot,Jump Shot,573,21001053,34.0213,-46,23,-118.3158,0,6,0,2010-11,36,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-22,LAL vs. PHX,PHX,17833,36,51.429563482495155
Running Jump Shot,Jump Shot,43,21001080,34.0003,42,44,-118.2278,6,1,0,2010-11,47,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-03-25,LAL vs. LAC,LAC,17841,407,60.827625302982206
Jump Shot,Jump Shot,48,21001080,33.8913,72,153,-118.1978,6,1,0,2010-11,13,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-25,LAL vs. LAC,LAC,17842,373,169.09464805250343
Jump Shot,Jump Shot,66,21001080,34.0333,-117,11,-118.3868,4,1,0,2010-11,24,11,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2011-03-25,LAL vs. LAC,LAC,17844,264,117.51595636338072
Jump Shot,Jump Shot,205,21001080,33.8523,162,192,-118.1078,2,2,0,2010-11,38,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-03-25,LAL vs. LAC,LAC,17849,158,251.21305698549983
Jump Shot,Jump Shot,347,21001080,33.8663,72,178,-118.1978,4,3,0,2010-11,10,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2011-03-25,LAL vs. LAC,LAC,17855,250,192.01041638411186
