action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,remaining_time,dist
26,0,470,21000107,33.9813,-13,63,-118.2828,7,4,0,10,17,6,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-09,LAL vs. MIN,10,16570,437,64.32728814430156
13,2,477,21000107,34.0293,-18,15,-118.2878,6,4,0,10,49,2,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-09,LAL vs. MIN,10,16571,409,23.430749027719962
26,0,512,21000107,34.0033,-92,41,-118.3618,2,4,0,10,56,10,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-09,LAL vs. MIN,10,16572,176,100.72239075796404
27,2,537,21000107,34.0383,-13,6,-118.2828,1,4,0,10,53,1,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-09,LAL vs. MIN,10,16573,113,14.317821063276353
26,0,543,21000107,34.0073,18,37,-118.2518,1,4,0,10,8,4,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-09,LAL vs. MIN,10,16574,68,41.14608122288197
26,0,546,21000107,33.9773,-37,67,-118.3068,0,4,0,10,41,7,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-09,LAL vs. MIN,10,16575,41,76.53757247260981
26,0,25,21000120,33.8883,-127,156,-118.3968,9,1,0,10,46,20,0.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16577,586,201.1591409804685
20,0,45,21000120,34.0103,-16,34,-118.2858,7,1,0,10,33,3,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16578,453,37.57658845611187
27,2,65,21000120,34.0383,21,6,-118.2488,5,1,0,10,47,2,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16580,347,21.840329667841555
26,0,88,21000120,33.9803,-172,64,-118.4418,4,1,0,10,20,18,0.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16581,260,183.52111595127138
26,0,101,21000120,33.9073,39,137,-118.2308,3,1,0,10,5,14,1.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16582,185,142.44297104455524
17,0,224,21000120,33.9893,108,55,-118.1618,6,2,0,10,6,12,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16583,366,121.19818480488888
26,0,247,21000120,33.8573,171,187,-118.0988,4,2,0,10,24,25,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16584,264,253.39692184397188
26,0,249,21000120,33.9013,124,143,-118.1458,4,2,0,10,20,18,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16585,260,189.274932307477
27,2,256,21000120,34.0463,13,-2,-118.2568,3,2,0,10,58,1,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16586,238,13.152946437965905
26,0,282,21000120,33.9423,-171,102,-118.4408,2,2,0,10,46,19,0.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16587,166,199.11052207254141
26,0,308,21000120,33.9183,-128,126,-118.3978,1,2,0,10,12,17,0.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16588,72,179.61069010501575
5,1,313,21000120,34.0333,26,11,-118.2438,0,2,0,10,37,2,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16589,37,28.231188426986208
26,0,323,21000120,33.5333,7,511,-118.2628,0,2,0,10,0,51,0.0,1,5,Backcourt,4,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16590,0,511.0479429564314
26,0,328,21000120,33.8843,155,160,-118.1148,11,3,0,10,45,22,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16591,705,222.76669409945464
56,0,331,21000120,34.0193,132,25,-118.1378,11,3,0,10,10,13,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16592,670,134.34656675925888
26,0,333,21000120,33.8463,111,198,-118.1588,10,3,0,10,44,22,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16593,644,226.99118925632334
26,0,353,21000120,33.8003,34,244,-118.2358,7,3,0,10,59,24,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16594,479,246.35746386095144
26,0,384,21000120,33.8913,-205,153,-118.4748,5,3,0,10,9,25,1.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16596,309,255.80070367377803
26,0,387,21000120,33.9203,-220,124,-118.4898,4,3,0,10,32,25,1.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16597,272,252.53910588263355
17,0,437,21000120,33.9783,-142,66,-118.4118,0,3,0,10,33,15,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16599,33,156.58863304850706
26,0,514,21000120,33.8473,-175,197,-118.4448,6,4,0,10,11,26,0.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16601,371,263.50332066218823
51,5,518,21000120,33.9863,-163,58,-118.4328,5,4,0,10,26,17,0.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16602,326,173.0115603073968
26,0,532,21000120,33.8463,168,198,-118.1018,3,4,0,10,52,25,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16603,232,259.6690201005888
26,0,563,21000120,33.7893,31,255,-118.2388,1,4,0,10,2,25,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-11,LAL @ DEN,6,16606,62,256.87740266516244
26,0,4,21000143,34.0443,-187,0,-118.4568,11,1,0,10,19,18,0.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16608,679,187.0
26,0,30,21000143,33.9923,23,52,-118.2468,7,1,0,10,39,5,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16609,459,56.859475903318
53,0,88,21000143,33.9283,-29,116,-118.2988,2,1,0,10,15,11,1.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16611,135,119.57006314291216
26,0,212,21000143,33.8983,211,146,-118.0588,4,2,0,10,35,25,1.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16613,275,256.587217140683
26,0,214,21000143,33.8243,155,220,-118.1148,4,2,0,10,14,26,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16614,254,269.1189328159578
26,0,216,21000143,34.0413,65,3,-118.2048,3,2,0,10,57,6,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16615,237,65.06919393998976
26,0,231,21000143,33.9643,209,80,-118.0608,2,2,0,10,34,22,0.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16616,154,223.78784596130328
26,0,274,21000143,33.9203,113,124,-118.1568,10,3,0,10,6,16,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16618,606,167.7647161950331
26,0,316,21000143,33.9913,-153,53,-118.4228,5,3,0,10,20,16,0.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16619,320,161.91973320136123
41,0,335,21000143,33.9963,-2,48,-118.2718,3,3,0,10,45,4,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16620,225,48.041648597857254
53,0,443,21000143,33.9563,13,88,-118.2568,7,4,0,10,1,8,0.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16621,421,88.95504482602435
17,0,488,21000143,33.9323,-62,112,-118.3318,2,4,0,10,48,12,0.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16622,168,128.01562404644207
26,0,510,21000143,33.7323,64,312,-118.2058,0,4,0,10,30,31,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16623,30,318.4964677983101
26,0,513,21000143,33.8313,155,213,-118.1148,0,4,0,10,26,26,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16624,26,263.4274093559742
12,2,535,21000143,34.0193,-15,25,-118.2848,0,4,0,10,11,2,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16626,11,29.154759474226502
41,0,547,21000143,33.9723,-4,72,-118.2738,0,4,0,10,4,7,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-14,LAL vs. PHX,19,16627,4,72.11102550927978
27,2,7,21000155,34.0333,6,11,-118.2638,11,1,0,10,26,1,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16628,686,12.529964086141668
26,0,19,21000155,33.8333,165,211,-118.1048,9,1,0,10,37,26,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16629,577,267.8544380815819
27,2,21,21000155,34.0383,18,6,-118.2518,9,1,0,10,27,1,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16630,567,18.973665961010276
26,0,24,21000155,33.9363,-166,108,-118.4358,8,1,0,10,48,19,1.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16631,528,198.04039991880444
26,0,60,21000155,33.8993,108,145,-118.1618,3,1,0,10,31,18,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16633,211,180.8009955724802
23,4,200,21000155,33.9843,47,60,-118.2228,5,2,0,10,29,7,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16635,329,76.21679604916491
26,0,221,21000155,34.0373,154,7,-118.1158,3,2,0,10,23,15,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16636,203,154.1590088188167
26,0,234,21000155,34.0473,64,-3,-118.2058,1,2,0,10,41,6,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16637,101,64.07027391856539
26,0,242,21000155,34.0083,102,36,-118.1678,0,2,0,10,23,10,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16638,23,108.16653826391968
26,0,245,21000155,33.7013,2,343,-118.2678,0,2,0,10,0,34,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16639,0,343.0058308542291
26,0,253,21000155,33.8853,67,159,-118.2028,11,3,0,10,20,17,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16640,680,172.53985046939155
26,0,263,21000155,33.9773,-117,67,-118.3868,9,3,0,10,46,13,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16641,586,134.82581355215328
26,0,299,21000155,33.9093,78,135,-118.1918,7,3,0,10,3,15,1.0,0,0,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16642,423,155.9134375222354
26,0,309,21000155,33.8463,-196,198,-118.4658,5,3,0,10,26,27,0.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16643,326,278.60366113890177
27,2,324,21000155,34.0443,2,0,-118.2678,3,3,0,10,44,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16644,224,2.0
26,0,341,21000155,33.8023,89,242,-118.1808,2,3,0,10,43,25,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16645,163,257.84685377176896
56,0,358,21000155,34.0143,114,30,-118.1558,2,3,0,10,0,11,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16646,120,117.881296226331
26,0,475,21000155,33.8393,9,205,-118.2608,4,4,0,10,26,20,0.0,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16647,266,205.19746587129188
26,0,502,21000155,33.9803,118,64,-118.1518,1,4,0,10,44,13,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16648,104,134.23859355639868
26,0,525,21000155,33.9973,73,47,-118.1968,0,4,0,10,53,8,1.0,0,0,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-16,LAL @ MIL,16,16649,53,86.82165628459296
12,2,17,21000161,34.0433,0,1,-118.2698,10,1,0,10,8,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16651,608,1.0
26,0,20,21000161,33.7813,48,263,-118.2218,9,1,0,10,45,26,1.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16652,585,267.3443472377899
26,0,26,21000161,33.8873,-220,157,-118.4898,8,1,0,10,50,27,1.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16653,530,270.27578507887085
27,2,189,21000161,34.0433,1,1,-118.2688,6,2,0,10,14,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16658,374,1.4142135623730951
36,5,193,21000161,33.9863,17,58,-118.2528,5,2,0,10,14,6,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16659,314,60.440052945046304
12,2,208,21000161,34.0433,0,1,-118.2698,2,2,0,10,53,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16661,173,1.0
26,0,239,21000161,33.7813,48,263,-118.2218,0,2,0,10,1,26,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16663,1,267.3443472377899
26,0,247,21000161,33.7753,-11,269,-118.2808,11,3,0,10,16,26,1.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16664,676,269.2248131209306
26,0,250,21000161,33.9313,228,113,-118.0418,10,3,0,10,40,25,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16665,640,254.46610776290032
56,0,280,21000161,33.9703,-65,74,-118.3348,8,3,0,10,5,9,1.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16666,485,98.49365461794989
27,2,295,21000161,34.0433,-2,1,-118.2718,6,3,0,10,11,0,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16667,371,2.23606797749979
26,0,312,21000161,34.0363,194,8,-118.0758,4,3,0,10,34,19,1.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16668,274,194.164878389476
26,0,354,21000161,33.8243,140,220,-118.1298,0,3,0,10,55,26,0.0,1,3,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,15,16670,55,260.76809620810593
26,0,12,21000176,33.8693,116,175,-118.1538,10,1,0,10,55,20,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16671,655,209.95475703112803
53,0,28,21000176,34.0083,147,36,-118.1228,8,1,0,10,50,15,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16672,530,151.34397906755325
26,0,40,21000176,33.7953,1,249,-118.2688,7,1,0,10,6,24,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16673,426,249.0020080240318
26,0,54,21000176,34.0193,162,25,-118.1078,4,1,0,10,56,16,0.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16674,296,163.9176622576103
26,0,177,21000176,33.9103,-125,134,-118.3948,6,2,0,10,46,18,1.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16677,406,183.25119372053214
26,0,213,21000176,33.8883,-191,156,-118.4608,3,2,0,10,40,24,0.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16680,220,246.61102976144437
26,0,220,21000176,33.9803,146,64,-118.1238,2,2,0,10,42,15,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16681,162,159.4114174079134
26,0,228,21000176,34.0163,29,28,-118.2408,2,2,0,10,21,4,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16682,141,40.311288741492746
26,0,239,21000176,33.8903,108,154,-118.1618,1,2,0,10,14,18,1.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16683,74,188.09572031282372
26,0,241,21000176,33.9213,99,123,-118.1708,0,2,0,10,46,15,1.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16684,46,157.8923684032892
26,0,248,21000176,33.9693,-122,75,-118.3918,0,2,0,10,2,14,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16685,2,143.20963654726592
56,0,256,21000176,34.0443,173,0,-118.0968,11,3,0,10,19,17,0.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16686,679,173.0
26,0,260,21000176,34.0223,-120,22,-118.3898,10,3,0,10,47,12,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16687,647,122.0
5,1,275,21000176,34.0443,-8,0,-118.2778,9,3,0,10,42,0,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16688,582,8.0
26,0,282,21000176,33.9833,-62,61,-118.3318,9,3,0,10,8,8,0.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16689,548,86.97700845625813
13,2,321,21000176,34.0193,-30,25,-118.2998,5,3,0,10,59,3,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16690,359,39.05124837953327
26,0,327,21000176,33.9203,121,124,-118.1488,4,3,0,10,51,17,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16691,291,173.25414857947845
1,2,342,21000176,34.0353,11,9,-118.2588,4,3,0,10,39,1,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16692,279,14.212670403551895
26,0,434,21000176,33.9473,75,97,-118.1948,8,4,0,10,32,12,0.0,0,0,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16694,512,122.61321299109652
26,0,451,21000176,33.9553,-32,89,-118.3018,6,4,0,10,52,9,0.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16695,412,94.57801012920498
44,2,466,21000176,34.0323,23,12,-118.2468,6,4,0,10,3,2,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16696,363,25.942243542145693
26,0,468,21000176,34.0293,78,15,-118.1918,5,4,0,10,57,7,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,10,16697,357,79.42921376924235
26,0,6,21000194,33.9973,-18,47,-118.2878,11,1,0,10,30,5,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16698,690,50.32891812864648
17,0,21,21000194,33.9863,6,58,-118.2638,10,1,0,10,23,5,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16699,623,58.309518948453004
26,0,63,21000194,33.9833,-150,61,-118.4198,5,1,0,10,22,16,1.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16700,322,161.92899678562824
27,2,75,21000194,34.0243,-7,20,-118.2768,3,1,0,10,56,2,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16702,236,21.18962010041709
24,0,78,21000194,34.0333,2,11,-118.2678,3,1,0,10,52,1,0.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16703,232,11.180339887498949
12,2,83,21000194,34.0133,-10,31,-118.2798,3,1,0,10,23,3,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16704,203,32.57299494980466
27,2,92,21000194,34.0323,23,12,-118.2468,2,1,0,10,29,2,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16705,149,25.942243542145693
20,0,97,21000194,33.9963,-9,48,-118.2788,3,1,0,10,49,4,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16706,229,48.83646178829912
26,0,192,21000194,33.8603,-76,184,-118.3458,5,2,0,10,43,19,1.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16707,343,199.07787421006887
26,0,194,21000194,33.7923,-81,252,-118.3508,5,2,0,10,7,26,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16708,307,264.69794105734934
35,1,231,21000194,34.0243,-24,20,-118.2938,2,2,0,10,37,3,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16709,157,31.240998703626616
26,0,250,21000194,33.8663,72,178,-118.1978,11,3,0,10,45,19,0.0,0,3,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16710,705,192.01041638411183
26,0,300,21000194,33.7673,-8,277,-118.2778,6,3,0,10,21,27,0.0,1,4,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16711,381,277.1154993860863
26,0,333,21000194,33.9253,-103,119,-118.3728,4,3,0,10,10,15,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16712,250,157.3848785620779
27,2,340,21000194,34.0273,15,17,-118.2548,3,3,0,10,51,2,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-21,LAL vs. GSW,9,16713,231,22.67156809750927
26,0,2,21000208,33.8883,-76,156,-118.3458,11,1,0,10,43,17,1.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16714,703,173.5280957078709
26,0,28,21000208,33.9233,-51,121,-118.3208,8,1,0,10,34,13,0.0,0,4,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16716,514,131.30879635424276
18,2,66,21000208,34.0023,2,42,-118.2678,5,1,0,10,42,4,1.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16717,342,42.04759208325728
26,0,88,21000208,34.0113,-67,33,-118.3368,3,1,0,10,42,7,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16718,222,74.68600939935136
56,0,180,21000208,33.9593,-106,85,-118.3758,7,2,0,10,6,13,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16719,426,135.8712625980932
26,0,211,21000208,33.9863,72,58,-118.1978,4,2,0,10,42,9,1.0,0,0,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16720,282,92.45539465060976
56,0,216,21000208,34.0333,-127,11,-118.3968,4,2,0,10,14,12,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16721,254,127.47548783981962
53,0,349,21000208,34.0133,-125,31,-118.3948,4,3,0,10,27,12,1.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16723,267,128.7866452703851
17,0,369,21000208,33.8553,-29,189,-118.2988,2,3,0,10,13,19,0.0,0,4,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16725,133,191.21192431435858
26,0,445,21000208,33.8443,-175,200,-118.4448,8,4,0,10,28,26,0.0,1,2,Above the Break 3,3,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16726,508,265.75364531836624
17,0,492,21000208,34.0383,110,6,-118.1598,3,4,0,10,53,11,0.0,0,0,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16728,233,110.16351483136329
56,0,498,21000208,33.9733,-112,71,-118.3818,3,4,0,10,19,13,0.0,0,1,Mid-Range,1,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16729,199,132.60844618650805
26,0,521,21000208,33.8843,-160,160,-118.4298,1,4,0,10,25,22,0.0,0,2,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16730,85,226.27416997969522
26,0,525,21000208,34.0243,54,20,-118.2158,0,4,0,10,50,5,0.0,0,4,In The Paint (Non-RA),2,1610612747,Los Angeles Lakers,2010-11-23,LAL vs. CHI,8,16731,50,57.584720195551874
26,0,17,21000231,33.9623,189,82,-118.0808,9,1,0,10,2,20,0.0,0,0,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-26,LAL @ UTA,1,16732,542,206.0218435020908
17,0,26,21000231,33.9703,-75,74,-118.3448,7,1,0,10,41,10,1.0,0,1,In The Paint (Non-RA),1,1610612747,Los Angeles Lakers,2010-11-26,LAL @ UTA,1,16733,461,105.3612832116238
34,2,48,21000231,34.0293,0,15,-118.2698,5,1,0,10,26,1,1.0,0,4,Restricted Area,2,1610612747,Los Angeles Lakers,2010-11-26,LAL @ UTA,1,16734,326,15.0
26,0,62,21000231,34.0053,-174,39,-118.4438,4,1,0,10,22,17,0.0,0,1,Mid-Range,0,1610612747,Los Angeles Lakers,2010-11-26,LAL @ UTA,1,16736,262,178.31713322056297
