action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,remaining_time,dist
Alley Oop Dunk Shot,Dunk,367,20800552,34.0443,0,0,-118.2698,1,3,0,2008-09,7,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-01-11,LAL vs. MIA,MIA,13871,67,0.0
Jump Shot,Jump Shot,111,20800647,33.8873,103,157,-118.1668,2,1,0,2008-09,22,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-01-25,LAL vs. SAS,SAS,14006,142,187.77113729218345
Driving Layup Shot,Layup,328,20800721,34.0443,0,0,-118.2698,6,3,0,2008-09,24,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-02-04,LAL @ TOR,TOR,14139,384,0.0
Driving Layup Shot,Layup,73,20800732,34.0403,-4,4,-118.2738,3,1,0,2008-09,22,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-02-05,LAL @ BOS,BOS,14156,202,5.656854249492381
Driving Slam Dunk Shot,Dunk,99,20800807,34.0443,0,0,-118.2698,3,1,0,2008-09,46,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-02-18,LAL @ GSW,GSW,14270,226,0.0
Driving Layup Shot,Layup,532,20800821,34.0443,0,0,-118.2698,3,5,0,2008-09,31,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-02-20,LAL vs. NOH,NOH,14315,211,0.0
Turnaround Jump Shot,Jump Shot,217,20800834,33.9843,70,60,-118.1998,1,2,0,2008-09,11,9,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2009-02-22,LAL @ MIN,MIN,14325,71,92.19544457292886
Jump Shot,Jump Shot,101,20800884,33.8173,108,227,-118.1618,1,1,0,2008-09,50,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-03-01,LAL @ PHX,PHX,14410,110,251.38217916153087
Layup Shot,Layup,114,20800884,34.0443,0,0,-118.2698,0,1,0,2008-09,0,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-03-01,LAL @ PHX,PHX,14412,0,0.0
Driving Layup Shot,Layup,195,20800948,34.0443,0,0,-118.2698,4,2,0,2008-09,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-03-09,LAL @ POR,POR,14491,243,0.0
Driving Layup Shot,Layup,38,20800966,34.0293,15,15,-118.2548,5,1,0,2008-09,59,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-03-12,LAL @ SAS,SAS,14537,359,21.213203435596427
Layup Shot,Layup,72,20801022,34.0443,0,0,-118.2698,4,1,0,2008-09,51,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-03-19,LAL vs. GSW,GSW,14592,291,0.0
Jump Shot,Jump Shot,285,20801022,33.8573,171,187,-118.0988,11,3,0,2008-09,11,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2009-03-19,LAL vs. GSW,GSW,14602,671,253.39692184397185
Jump Shot,Jump Shot,280,20801078,33.8993,141,145,-118.1288,9,3,0,2008-09,57,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2009-03-27,LAL @ NJN,NJN,14683,597,202.25231766286387
Driving Reverse Layup Shot,Layup,381,20801092,34.0403,-21,4,-118.2908,0,3,0,2008-09,0,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-03-29,LAL @ ATL,ATL,14709,0,21.37755832643195
Layup Shot,Layup,240,20801186,34.0443,0,0,-118.2698,1,2,0,2008-09,10,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-04-10,LAL @ POR,POR,14830,70,0.0
Layup Shot,Layup,178,20801201,34.0443,0,0,-118.2698,5,2,0,2008-09,32,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-04-12,LAL vs. MEM,MEM,14849,332,0.0
Layup Shot,Layup,199,20900097,34.0443,0,0,-118.2698,3,2,0,2009-10,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-11-08,LAL vs. NOH,NOH,15036,183,0.0
Driving Layup Shot,Layup,330,20900157,34.0443,0,0,-118.2698,4,3,0,2009-10,20,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-11-17,LAL vs. DET,DET,15120,260,0.0
Driving Layup Shot,Layup,13,20900413,34.0443,0,0,-118.2698,10,1,0,2009-10,30,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2009-12-22,LAL vs. OKC,OKC,15445,630,0.0
Jump Shot,Jump Shot,7,20900476,33.8873,-40,157,-118.3098,11,1,0,2009-10,18,16,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2010-01-01,LAL vs. SAC,SAC,15587,678,162.0154313638056
Driving Layup Shot,Layup,239,20900506,34.0443,0,0,-118.2698,0,2,0,2009-10,22,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-01-05,LAL vs. HOU,HOU,15636,22,0.0
Jump Shot,Jump Shot,322,20900516,33.7753,-30,269,-118.2998,5,3,0,2009-10,27,27,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-01-06,LAL @ LAC,LAC,15667,327,270.667692937299
Driving Layup Shot,Layup,291,20900605,34.0443,0,0,-118.2698,4,3,0,2009-10,8,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-01-18,LAL vs. ORL,ORL,15789,248,0.0
Layup Shot,Layup,86,20900727,34.0443,0,0,-118.2698,1,1,0,2009-10,53,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-02-03,LAL vs. CHA,CHA,15977,113,0.0
Driving Layup Shot,Layup,198,20900912,34.0443,0,0,-118.2698,4,2,0,2009-10,7,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-03-04,LAL @ MIA,MIA,16104,247,0.0
Driving Layup Shot,Layup,408,20900912,34.0443,0,0,-118.2698,5,4,0,2009-10,54,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-03-04,LAL @ MIA,MIA,16115,354,0.0
Driving Layup Shot,Layup,166,20901142,34.0443,0,0,-118.2698,4,2,0,2009-10,26,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-04-04,LAL vs. SAS,SAS,16395,266,0.0
Driving Layup Shot,Layup,299,21000043,34.0353,-21,9,-118.2908,9,3,0,2010-11,52,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-10-31,LAL vs. GSW,GSW,16486,592,22.84731931759173
Layup Shot,Layup,222,21000161,34.0433,4,1,-118.2658,1,2,0,2010-11,51,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-11-17,LAL @ DET,DET,16662,111,4.123105625617661
Driving Layup Shot,Layup,58,21000176,34.0223,24,22,-118.2458,4,1,0,2010-11,40,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,MIN,16675,280,32.55764119219941
Jump Shot,Jump Shot,205,21000176,33.8743,106,170,-118.1638,4,2,0,2010-11,23,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2010-11-19,LAL @ MIN,MIN,16679,263,200.33971149025845
Jump Shot,Jump Shot,233,21000231,33.9583,-11,86,-118.2808,1,2,0,2010-11,30,8,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2010-11-26,LAL @ UTA,UTA,16741,90,86.70063436907482
Jump Shot,Jump Shot,439,21000231,33.8243,-142,220,-118.4118,3,4,0,2010-11,10,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-11-26,LAL @ UTA,UTA,16752,190,261.8472837361503
Jump Shot,Jump Shot,546,21000315,33.8113,-155,233,-118.4248,1,4,0,2010-11,27,27,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2010-12-07,LAL vs. WAS,WAS,16874,87,279.84638643370045
Layup Shot,Layup,337,21000511,34.0193,2,25,-118.2678,2,3,0,2010-11,49,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-01-04,LAL vs. DET,DET,17123,169,25.079872407968914
Driving Layup Shot,Layup,60,21000535,34.0303,-11,14,-118.2808,3,1,0,2010-11,24,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-01-07,LAL vs. NOH,NOH,17143,204,17.804493814764854
Jump Shot,Jump Shot,225,21000702,33.8953,211,149,-118.0588,2,2,0,2010-11,41,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2011-01-30,LAL vs. BOS,BOS,17345,161,258.30602006147666
Driving Layup Shot,Layup,175,21000805,34.0323,21,12,-118.2488,6,2,0,2010-11,4,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-13,LAL @ ORL,ORL,17488,364,24.186773244895647
Driving Layup Shot,Layup,377,21000871,34.0213,-15,23,-118.2848,0,3,0,2010-11,14,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-02-25,LAL vs. LAC,LAC,17602,14,27.459060435491967
Driving Layup Shot,Layup,255,21001215,34.0253,15,19,-118.2548,1,2,0,2010-11,36,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2011-04-12,LAL vs. SAS,SAS,18039,96,24.20743687382041
Jump Shot,Jump Shot,229,21100063,33.8983,-213,146,-118.4828,4,2,0,2011-12,33,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-01,LAL @ DEN,DEN,18178,273,258.23438965405046
Driving Layup Shot,Layup,317,21100213,34.0293,-19,15,-118.2888,5,3,0,2011-12,54,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-19,LAL @ MIA,MIA,18458,354,24.20743687382041
Jump Shot,Jump Shot,407,21100213,33.8493,181,195,-118.0888,8,4,0,2011-12,0,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-19,LAL @ MIA,MIA,18460,480,266.05638500137525
Driving Reverse Layup Shot,Layup,180,21100297,34.0403,-11,4,-118.2808,4,2,0,2011-12,52,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-01-29,LAL @ MIN,MIN,18565,292,11.704699910719626
Jump Shot,Jump Shot,91,21100313,33.8393,-168,205,-118.4378,4,1,0,2011-12,1,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-01-31,LAL vs. CHA,CHA,18593,241,265.04527915056326
Dunk Shot,Dunk,303,21100384,34.0443,1,0,-118.2688,5,3,0,2011-12,52,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-02-09,LAL @ BOS,BOS,18684,352,1.0
Jump Shot,Jump Shot,424,21100547,33.9233,54,121,-118.2158,6,4,0,2011-12,30,13,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2012-03-04,LAL vs. MIA,MIA,18945,390,132.5028301584536
Jump Shot,Jump Shot,292,21100571,34.0413,-54,3,-118.3238,10,3,0,2011-12,35,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-07,LAL @ WAS,WAS,18991,635,54.083269131959845
Driving Layup Shot,Layup,245,21100726,34.0373,15,7,-118.2548,1,2,0,2011-12,32,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-03-25,LAL vs. MEM,MEM,19210,92,16.55294535724685
Jump Shot,Jump Shot,363,21200130,34.0443,102,0,-118.1678,2,3,0,2012-13,8,10,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2012-11-16,LAL vs. PHX,PHX,19563,128,102.0
Driving Layup Shot,Layup,498,21200169,34.0353,18,9,-118.2518,1,4,0,2012-13,40,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-11-21,LAL @ SAC,SAC,19622,100,20.12461179749811
Jump Shot,Jump Shot,5,21200177,33.9073,-141,137,-118.4108,10,1,0,2012-13,57,19,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-11-23,LAL @ MEM,MEM,19623,657,196.596032513375
Jump Shot,Jump Shot,181,21200177,33.9073,-150,137,-118.4198,5,2,0,2012-13,56,20,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2012-11-23,LAL @ MEM,MEM,19627,356,203.14772949752603
Driving Layup Shot,Layup,246,21200256,34.0293,20,15,-118.2498,3,2,0,2012-13,41,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-12-04,LAL @ HOU,HOU,19740,221,25.0
Jump Shot,Jump Shot,249,21200280,33.9023,-201,142,-118.4708,4,2,0,2012-13,22,24,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2012-12-07,LAL @ OKC,OKC,19782,262,246.09957334379916
Driving Layup Shot,Layup,581,21200305,34.0353,6,9,-118.2638,0,4,0,2012-13,8,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-12-11,LAL @ CLE,CLE,19850,8,10.816653826391967
Driving Layup Shot,Layup,115,21200364,34.0353,-4,9,-118.2738,2,1,0,2012-13,21,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2012-12-18,LAL vs. CHA,CHA,19929,141,9.848857801796104
Driving Layup Shot,Layup,407,21200463,34.0383,0,6,-118.2698,1,3,0,2012-13,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2013-01-01,LAL vs. PHI,PHI,20074,63,6.0
Layup Shot,Layup,54,21200555,34.0223,12,22,-118.2578,5,1,0,2012-13,44,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2013-01-13,LAL vs. CLE,CLE,20207,344,25.05992817228333
Driving Layup Shot,Layup,363,21200695,34.0353,-15,9,-118.2848,1,3,0,2012-13,1,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2013-02-01,LAL @ MIN,MIN,20397,61,17.4928556845359
Driving Layup Shot,Layup,531,21200897,34.0293,10,15,-118.2598,3,4,0,2012-13,17,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2013-03-05,LAL @ OKC,OKC,20664,197,18.027756377319946
Driving Layup Shot,Layup,254,21200906,34.0323,12,12,-118.2578,1,2,0,2012-13,33,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2013-03-06,LAL @ NOH,NOH,20674,93,16.97056274847714
Driving Layup Shot,Layup,405,21201189,34.0383,18,6,-118.2518,0,3,0,2012-13,48,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2013-04-12,LAL vs. GSW,GSW,20998,48,18.973665961010283
Driving Layup Shot,Layup,131,21300317,34.0253,21,19,-118.2488,6,2,0,2013-14,11,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2013-12-10,LAL vs. PHX,PHX,21013,371,28.3196045170126
Driving Layup Shot,Layup,456,21400155,34.0433,6,1,-118.2638,4,4,0,2014-15,10,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2014-11-18,LAL @ ATL,ATL,21332,250,6.0827625302982185
Driving Layup Shot,Layup,464,21400222,34.0293,-2,15,-118.2718,3,4,0,2014-15,0,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2014-11-26,LAL vs. MEM,MEM,21423,180,15.132745950421555
Jump Shot,Jump Shot,438,21400402,34.0083,-15,36,-118.2848,0,3,0,2014-15,3,3,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2014-12-21,LAL @ SAC,SAC,21673,3,39.0
Jump Shot,Jump Shot,220,21500045,33.9443,71,100,-118.1988,4,2,0,2015-16,0,12,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2015-11-01,LAL vs. DAL,DAL,21828,240,122.64175471673585
Driving Layup Shot,Layup,198,21500458,34.0313,4,13,-118.2658,4,2,0,2015-16,57,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2015-12-28,LAL @ CHA,CHA,22256,297,13.601470508735444
Driving Reverse Layup Shot,Layup,277,21500458,34.0363,-14,8,-118.2838,9,3,0,2015-16,11,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2015-12-28,LAL @ CHA,CHA,22261,551,16.1245154965971
Layup Shot,Layup,298,21500638,34.0443,-19,0,-118.2888,0,2,0,2015-16,0,1,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2016-01-20,LAL vs. SAC,SAC,22373,0,19.0
Layup Shot,Layup,189,21500776,34.0423,1,2,-118.2688,7,2,0,2015-16,58,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2016-02-08,LAL @ IND,IND,22504,478,2.23606797749979
Jump Shot,Jump Shot,162,29600136,33.8693,97,175,-118.1728,2,2,0,1996-97,51,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1996-11-19,LAL @ GSW,GSW,22934,171,200.08498194517247
Driving Layup Shot,Layup,440,29600240,34.0443,0,0,-118.2698,2,4,0,1996-97,13,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1996-12-04,LAL @ UTA,UTA,22966,133,0.0
Driving Layup Shot,Layup,354,29600439,34.0443,0,0,-118.2698,2,3,0,1996-97,18,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-01-03,LAL vs. SAC,SAC,22996,138,0.0
Layup Shot,Layup,183,29600559,34.0443,0,0,-118.2698,7,2,0,1996-97,27,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-01-20,LAL vs. DAL,DAL,23058,447,0.0
Layup Shot,Layup,279,29600623,34.0443,0,0,-118.2698,7,3,0,1996-97,22,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-01-29,LAL @ SAS,SAS,23094,442,0.0
Layup Shot,Layup,130,29600698,34.0443,0,0,-118.2698,0,1,0,1996-97,0,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-02-12,LAL @ MIN,MIN,23126,0,0.0
Layup Shot,Layup,174,29600869,34.0443,0,0,-118.2698,3,2,0,1996-97,41,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-03-07,LAL vs. HOU,HOU,23165,221,0.0
Layup Shot,Layup,100,29600942,34.0443,0,0,-118.2698,0,1,0,1996-97,0,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-03-17,LAL @ DEN,DEN,23214,0,0.0
Jump Shot,Jump Shot,345,29700040,33.7923,-33,252,-118.3028,1,3,0,1997-98,29,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1997-11-04,LAL @ SAC,SAC,23342,89,254.15152960389594
Driving Layup Shot,Layup,470,29700076,34.0443,0,0,-118.2698,11,4,0,1997-98,43,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-11-09,LAL vs. GSW,GSW,23367,703,0.0
Jump Shot,Jump Shot,282,29700217,33.8843,207,160,-118.0628,5,3,0,1997-98,54,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1997-11-30,LAL vs. TOR,TOR,23477,354,261.627597932634
Driving Layup Shot,Layup,336,29700217,34.0443,0,0,-118.2698,11,4,0,1997-98,14,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-11-30,LAL vs. TOR,TOR,23478,674,0.0
Driving Dunk Shot,Dunk,101,29700335,34.0443,0,0,-118.2698,1,1,0,1997-98,30,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-12-17,LAL @ CHI,CHI,23597,90,0.0
Driving Layup Shot,Layup,404,29700343,34.0443,0,0,-118.2698,8,4,0,1997-98,57,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1997-12-19,LAL @ ATL,ATL,23626,537,0.0
Jump Shot,Jump Shot,78,29700370,34.0543,108,-10,-118.1618,2,1,0,1997-98,18,10,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1997-12-22,LAL @ HOU,HOU,23646,138,108.46197490365
Driving Layup Shot,Layup,132,29700450,34.0443,0,0,-118.2698,0,1,0,1997-98,5,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-01-04,LAL vs. PHI,PHI,23704,5,0.0
Layup Shot,Layup,497,29700543,34.0443,0,0,-118.2698,2,4,0,1997-98,55,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-01-17,LAL vs. MIA,MIA,23772,175,0.0
Driving Layup Shot,Layup,431,29700647,34.0443,0,0,-118.2698,6,4,0,1997-98,8,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-02-01,LAL vs. CHI,CHI,23855,368,0.0
Driving Layup Shot,Layup,427,29700693,34.0443,0,0,-118.2698,10,4,0,1997-98,6,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-02-10,LAL @ POR,POR,23872,606,0.0
Layup Shot,Layup,469,29700728,34.0443,0,0,-118.2698,2,4,0,1997-98,34,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-02-15,LAL vs. HOU,HOU,23917,154,0.0
Driving Layup Shot,Layup,117,29700813,34.0443,0,0,-118.2698,0,1,0,1997-98,29,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-02-27,LAL @ MIN,MIN,23976,29,0.0
Driving Layup Shot,Layup,89,29700863,34.0443,0,0,-118.2698,2,1,0,1997-98,19,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-03-06,LAL vs. SAS,SAS,24015,139,0.0
Slam Dunk Shot,Dunk,81,29700985,34.0443,0,0,-118.2698,1,1,0,1997-98,26,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-03-23,LAL @ DEN,DEN,24082,86,0.0
Driving Layup Shot,Layup,165,29701033,34.0443,0,0,-118.2698,9,2,0,1997-98,16,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-03-29,LAL vs. WAS,WAS,24108,556,0.0
Driving Layup Shot,Layup,194,29701055,34.0443,0,0,-118.2698,4,2,0,1997-98,11,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-04-02,LAL @ NJN,NJN,24134,251,0.0
Driving Layup Shot,Layup,106,29701120,34.0443,0,0,-118.2698,0,1,0,1997-98,0,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-04-10,LAL vs. PHX,PHX,24170,0,0.0
Driving Layup Shot,Layup,163,29701173,34.0443,0,0,-118.2698,5,2,0,1997-98,13,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1998-04-17,LAL vs. DAL,DAL,24215,313,0.0
Slam Dunk Shot,Dunk,53,29800011,34.0443,0,0,-118.2698,6,1,0,1998-99,35,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-02-05,LAL vs. HOU,HOU,24240,395,0.0
Jump Shot,Jump Shot,385,29800011,33.9233,-115,121,-118.3848,0,3,0,1998-99,2,16,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-02-05,LAL vs. HOU,HOU,24251,2,166.93112352104984
Driving Layup Shot,Layup,474,29800048,34.0443,0,0,-118.2698,0,4,0,1998-99,15,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-02-10,LAL @ DEN,DEN,24303,15,0.0
